candidate,raw_count,message_reach
"""  kia hyundai regular  ""  kia hyundai  3 series",2,2
911 quality steering,2,2
aftermarket dinan chip,2,2
ellps segment leader,2,2
mantra,2,2
motorsports,2,2
saturn  saturn,2,2
dinan parts,2,2
soapbox,2,2
unmodified car,2,2
honda d,2,2
favorite car,2,2
vice  nissan,2,2
dyno,2,2
power gains,2,2
275 rwhp,2,2
http://www.dinan car,2,2
bmw   sedan,2,2
very bad idea,2,2
modifications,2,2
lil bit,2,2
local bmw dealership,2,2
same decision,2,2
car manufacturer's factory warranty period,2,2
its sole discretion,2,2
responsibility,2,2
new car warranty period,2,2
/fulltests,2,2
its steering,2,2
authorized dinan bmw dealership,2,2
few minutes,2,2
sights,2,2
interior material quality,4,2
beholders,2,2
ford  car,2,2
mag reviews,2,2
both the  audi,2,2
nice interiors,2,2
:p rockyp.s,2,2
beautiful interior,2,2
whole lot less money,2,2
honda  ex,2,2
saab lineup,2,2
fintail,2,2
toss-up,2,2
more firm ride,2,2
4-c's suspension,2,2
not many options,2,2
valves,2,2
e46's interior,2,2
40 big ones,2,2
abuse,2,2
kia hyundai hahaha,2,2
any area,2,2
fancy commuter-box,2,2
used is300,2,2
new is250,2,2
older  pontiac,2,2
most powerful car,2,2
capable sport sedan,2,2
pontiac 5 satisfies,2,2
upgraded interior,2,2
power boost,2,2
above statements,2,2
inline v6,2,2
all the fancy gadgets,2,2
gizmos,2,2
opinion.regards,2,2
vpp discount,2,2
added performance,2,2
however,2,2
time.i,2,2
many car magazines,2,2
such a feat,2,2
heels,2,2
moron,2,2
accuracy,2,2
any conclusions,2,2
3-4 years,2,2
nickels,2,2
car cost,2,2
nights,2,2
justification,2,2
enough luxury,2,2
redelivery center,2,2
munich marriott,3,2
about 7%,2,2
ed price,2,2
us car,2,2
another 4-5%,2,2
us sales,2,2
units,3,2
"better   ""  kia hyundai value",2,2
current  car,2,2
infiniti engine,2,2
you  toyota d,2,2
any model,2,2
good service,2,2
$29k,2,2
its price range,3,2
stitching,2,2
exotics,2,2
high-end sedan  volvo,2,2
high-end offerings,2,2
progress,2,2
cayenne turbo,2,2
even an acura  acura,2,2
127k,2,2
more hoopla,2,2
sport version,2,2
5  car,2,2
4 days,2,2
ed prog dodge,3,2
iffy performer,2,2
iffy tractioneer,2,2
other possibilities,2,2
price.you,2,2
winter traction,2,2
most expensive vehicle,2,2
new 2008 600hp ctsv,2,2
few rides,2,2
240 turbo,2,2
"good, well-balanced package",2,2
optional,2,2
performance aspect,2,2
general sense,2,2
luxury touches,2,2
328ci,2,2
about all,2,2
square,2,2
awd  bmw,2,2
extra bucks,2,2
us guys,2,2
mrs. shipo,2,2
toyota able  seat,2,2
awd vehicle,3,2
16bit,2,2
disagreements,2,2
investigation,2,2
i-pod,2,2
ed discount,2,2
us prices,2,2
volvo  v8,2,2
league,2,2
any sporting aspirations,2,2
german engineering,2,2
guildeline,2,2
true luxury,2,2
austin martin,2,2
working class people,2,2
discounting,2,2
both brands,2,2
strong opinions,2,2
pass thru,2,2
michigan,2,2
sales person,2,2
every second,2,2
da bomb,2,2
old  honda,2,2
so much time,2,2
minimal toyota,2,2
surroundings,2,2
stop lights,2,2
kia hyundai  look,2,2
ed prices,2,2
"""  kia hyundai apples",2,2
mechanism,2,2
overlap,2,2
$53k,2,2
sts territory,2,2
far reach,2,2
min,2,2
nice  seat,2,2
about 6 months,2,2
bad way,2,2
57k,2,2
kia hyundai european,2,2
overpriced stuff,2,2
volvo  t5,2,2
those sorts,2,2
ms6,3,2
brick,2,2
brembo,2,2
fair comparison,2,2
extra $10k,2,2
absolutely no reason,2,2
defense,2,2
sup toyota rs,2,2
kia hyundai hp,2,2
kia hyundai  discussion,2,2
own  car,2,2
purchase decision,2,2
"""  kia hyundai p  ""  kia hyundai",2,2
ours,2,2
baltimore,2,2
only advantage,3,2
much better value,2,2
325ia,2,2
oxygen sensors,2,2
recent r&t comparo,2,2
day's work,2,2
3k,2,2
kia hyundai sporting,2,2
320 hp,2,2
260 hp,2,2
03'  pontiac,2,2
07'  pontiac,2,2
"""  kia hyundai deal",2,2
two cents,2,2
"18  ""  kia hyundai  tires",2,2
"kia hyundai l  ""  kia hyundai",2,2
appointments,2,2
'06 tl,2,2
all the 3 series owners,2,2
is owners,2,2
obvious hp threat,2,2
gloating,2,2
pleather  bmw,2,2
extreme  toyota,2,2
straight-line performance,2,2
2007 models,2,2
exact same problem,2,2
"kia hyundai straight line performance  ""  kia hyundai",2,2
blah blah blah,2,2
hp difference,2,2
car's interior,2,2
its driving  toyota mics,2,2
average driver,2,2
first turn,2,2
tl 6-speeds,2,2
its 10k,2,2
best fit,2,2
3500lbs,2,2
06 e90 zsp,2,2
what-,2,2
straightline,2,2
silly,2,2
junky tranny,2,2
naias,2,2
final mortgage payment,2,2
current market value,2,2
mid-size suvs,2,2
most important part,2,2
tw toyota,2,2
selection,2,2
lamb,2,2
above l toyota,2,2
luxury items,2,2
1995 nissan  nissan  se,2,2
kia hyundai enthusiasts,2,2
kia hyundai   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz,2,2
older generation,2,2
3.6vvt engine,2,2
6 speeds,2,2
$43k,2,2
claustrophobia,2,2
4-5 year old caddy,2,2
attractive car,2,2
$20k  acura,2,2
true build quality and long term value,2,2
fixer upper house,2,2
good neighborhood,2,2
holden commodore,2,2
"2008  ""  kia hyundai",2,2
500hp  bmw,2,2
it's rear view mirror,2,2
more vehicles,2,2
five-seven and 145 lbs,2,2
bolsters,2,2
manual version,2,2
newer car,2,2
push,2,2
sunglasses,2,2
glasses,2,2
5-6 years,2,2
stopwatch,2,2
about 10%,2,2
one problem,2,2
no clue,2,2
one model,2,2
excellent post,2,2
any suggestions,2,2
star,2,2
no real reason,2,2
sardine,2,2
perforated leather  seat,2,2
you.i,2,2
blessings,2,2
starbucks,2,2
beverages,2,2
only open l toyota uid containers,2,2
even my girlfriend,2,2
loaded  nissan  rental,2,2
collision repair,2,2
those reasons,2,2
rear doors,2,2
330i manual,2,2
blocks,2,2
great looking  car,2,2
racers,2,2
subjective view,2,2
total cost,2,2
dafreak,2,2
plenty reason,2,2
bmw corporate,2,2
full ttl,2,2
those first two years,2,2
negative equity,2,2
40k bmw,2,2
"other, other then the pure enjoyment",2,2
misery,2,2
negative,2,2
seller,2,2
tags,2,2
any reason,2,2
soaking,2,2
tl 6-speeds gearbox,2,2
same precision,2,2
s2000's short throw,2,2
both steering,2,2
ten foot pole,2,2
"""  kia hyundai fun",2,2
great incentives,2,2
pete townsend,2,2
els,2,2
long day,2,2
football,2,2
score,2,2
giants,2,2
36k miles,2,2
few folks,2,2
entry level vehicle,2,2
any saab,2,2
2-3 year old  car,2,2
almost anything,2,2
planet(within reason,2,2
considerably more power,2,2
generally anti-gm crowds response,2,2
r&t's editors,2,2
neither my wife,2,2
first choice,2,2
"80,000 miles",2,2
trooper,2,2
other really well built and well engineered  car,2,2
hardly anyone,2,2
5+ year ownership experience,2,2
another 100 lbs,2,2
atlanta megafock traffic,2,2
aston martin,2,2
bmwcca rebate,2,2
1998  audi,2,2
kia hyundai best regards,2,2
disagreement,2,2
not many people,2,2
awards,2,2
isntance,2,2
kick,2,2
bland box,2,2
girls,2,2
jd,2,2
more than 3200 lbs,2,2
no manual option,2,2
japanese and german  car,2,2
91 stanza,2,2
second best car,2,2
03 protege es,2,2
slush boxes,2,2
spider,2,2
new '84 mitsubishi mirage turbo,2,2
first new car,2,2
soccer-mom siren song,2,2
ub toyota uitos,2,2
not the car,2,2
any friends,2,2
1984 supra,2,2
225/60 vr tires,2,2
"""  kia hyundai beauty  ""  kia hyundai  sort of speak perspective",2,2
best looking gm car,2,2
mitsu,2,2
kia hyundai  ford,2,2
accidents,2,2
another american car,2,2
want.i,2,2
most unintelligent statement,2,2
world h toyota ory,2,2
holiness,2,2
"70-0, lateral acceleration skidpad",2,2
modern recreation,2,2
70s  chevrolet  nova,2,2
high-strung thing,2,2
most  honda,2,2
it jsut,2,2
it(and notihng,2,2
no bling,2,2
as much fun,2,2
first one,2,2
"kia hyundai s  ""  kia hyundai",2,2
"those 18  ""  kia hyundai s",2,2
regulars,2,2
which  car,2,2
bmw  sedan ed price,2,2
big wheels,2,2
"20$34,620.00",2,2
different  car,2,2
1/4 mile time,2,2
reg toyota,2,2
older tl,2,2
250acura tl type s (road,2,2
prayers,2,2
handling character,2,2
19s,2,2
current lease,2,2
dent toyota,2,2
general comment,2,2
salvation army,2,2
1995 w/ 127k miles,2,2
primary duty,2,2
gm/cadillac model,2,2
"5k,10k,20k,25k,35k,40k",2,2
local acura dealer,2,2
just waste,2,2
toyota mw  bmw infinity,2,2
35dodge  dodge bmw 530lexus,2,2
350  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz,2,2
bmw 530i,2,2
alex,2,2
alps,2,2
no torque,2,2
objective,2,2
air filter,2,2
around 30k,2,2
35k miles,2,2
costco,2,2
"kia hyundai free  ""  kia hyundai  maintenance",2,2
pre-paid maintenance,2,2
soap,2,2
whichever,2,2
local acura dealer's maintenance schedule,2,2
financially soph,2,2
at least 7 new  car,2,2
kia hyundai oil,2,2
spotty electrical and accessory reliability(it,2,2
(300hp,2,2
meh -  bmw,2,2
kia hyundai everyone,2,2
"""  kia hyundai m  ""  kia hyundai  trim",2,2
last generation design,2,2
-cadillac cts,2,2
fun/luxury factor,2,2
(s,2,2
200-300$. i&#146;ve,2,2
drive-train,3,2
drag strip,2,2
second home,2,2
replacements,2,2
trunks,2,2
kia hyundai  you,2,2
"""  kia hyundai price  ""  kia hyundai",2,2
3.6 v6,2,2
audi fwd,2,2
those silly maintenance,2,2
personal preferences,2,2
hatches,2,2
911s cab,2,2
entire l toyota,2,2
another point,2,2
5 series  car,3,2
3s,2,2
2008 cadillac cts,2,2
loren,2,2
2006 530i,2,2
"yes, no?best regards",2,2
roadfeel/handling,2,2
10 lbs container,2,2
cat food,2,2
fly,2,2
bmw's leatherette,2,2
all aluminum f dodge e,2,2
door handle,2,2
every magazine,2,2
4 passengers,2,2
new standard,2,2
every corner,2,2
8-track,2,2
boundaries,2,2
his,2,2
+ lbs,2,2
better control,2,2
many comparos,2,2
300hp twin turbo,2,2
v.i,2,2
ivan,2,2
"""  kia hyundai x  ""  kia hyundai",2,2
them.it,2,2
perfect line,2,2
perfect place,2,2
northeast winters,2,2
leatherette bmw,2,2
just a matter,2,2
2001 325i,2,2
black leatherette,2,2
surface,2,2
bmw's marketing payroll,2,2
kia hyundai wood,2,2
good leather,2,2
headlamp craze,2,2
real stuff,2,2
no torque steer,2,2
no 3 series,2,2
spartan interiors,2,2
pockets,2,2
above  car,2,2
saab drivers,2,2
peformance,2,2
creature,2,2
everyday use,2,2
bmw badge,2,2
kia hyundai badge,2,2
$70k,2,2
cts-v competes,2,2
yawn,2,2
certain level,2,2
steps,2,2
wwii,2,2
creases,2,2
other places,2,2
sw,2,2
hood width,2,2
any vote,2,2
entry luxury,2,2
ultimate ellps,2,2
nasty hood,2,2
consumer reports-,2,2
honda d resale-value madness,2,2
those e36,2,2
climate,2,2
obsession,2,2
risks,3,2
f-series,2,2
original message,2,2
more than 50%,2,2
same offer,2,2
mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  designs,2,2
no trouble,2,2
reliability.the,2,2
better resale,3,2
mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  es,2,2
1980s,2,2
(  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz,2,2
volvo dealers,2,2
"100,000 miles",2,2
right place,3,2
major breakdown,2,2
rwd 330i,2,2
fiat,2,2
rear seat room,2,2
reliable car,2,2
general counsel,2,2
saab aerospace na,2,2
clubs,5,2
tiny voice,2,2
no regrets,2,2
real thing,2,2
communicative steering,2,2
more  toyota able  seat,2,2
chevrolet s,2,2
female,2,2
incons,2,2
around $35k,2,2
trash can,2,2
cdi,2,2
better acceleration,2,2
two sets,2,2
one set,3,2
station wagon,2,2
iraq,2,2
sacrifice,2,2
tax deductable,2,2
those others,2,2
e320 cdi,3,2
bmw  forum,2,2
good slice,2,2
"2,000,000 unit pie",2,2
last 3 years,2,2
2008 bmw,2,2
40mpg,3,2
knee,2,2
tax payers,2,2
life cycle,2,2
car company,2,2
good taste,2,2
financial wherewithall,2,2
any gm car,2,2
own question,2,2
xyz,2,2
power equipment,2,2
saab & volvo group,2,2
goverment support,2,2
big reason,2,2
great story,2,2
clk430,2,2
"""  kia hyundai old  ""  kia hyundai  clk",2,2
e class platform,2,2
c class platform,2,2
first 1998 clk w208,2,2
1994    mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz,2,2
last    mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  -based coupes,2,2
awe,2,2
both the c,2,2
any honda,2,2
gate,2,2
any market,2,2
peole,2,2
95/5% or worse availability,2,2
disparaging comments,2,2
montvale,2,2
third pedal,2,2
base boxster,3,2
o.k,2,2
wish,2,2
"""  kia hyundai sport",2,2
stuttgart,2,2
just no way,2,2
mood,2,2
largest refinery west,2,2
old volvo,2,2
kia hyundai saab,2,2
more buyers,2,2
better design,2,2
relatively young brands,2,2
attractive products,2,2
younger crowd,2,2
windshield wipers,2,2
more sports car,2,2
bad press,2,2
test drivers,2,2
240hp,3,2
20-30%,2,2
realy,2,2
nissan dealer,2,2
egg,2,2
driving test,2,2
just a question,2,2
landscape,2,2
perfomance,2,2
72k,2,2
kia hyundai stats,2,2
saab & volvo corportion,2,2
submarine,2,2
jet,2,2
tanker,2,2
weapons,2,2
another co,2,2
more than 1 foot longer wheelbase,2,2
other gadgets,2,2
218hp,4,2
m/t,3,2
$30k limit,2,2
10-20 yrs,2,2
great chassis,2,2
not a lexus,2,2
no amount,2,2
these two  car,2,2
single test drive,2,2
3-4+ different  car,2,2
sheer thrill,2,2
911,2,2
track time,2,2
all new  bmw,2,2
high way,2,2
tire howl,2,2
its brain-dead navi,2,2
another thread,2,2
curves francis,2,2
kiddies,2,2
straightaways,2,2
other thing,2,2
4  bmw,2,2
two kids,2,2
quickest  car,2,2
moderate budget,2,2
a/t,2,2
air bags,2,2
any information,2,2
any opinions,2,2
urban area,2,2
cards,2,2
web,2,2
jsut,2,2
quick search,2,2
both powertrains,2,2
new design,2,2
top engine,3,2
/spyshotvid volkswagen,2,2
mb c280,2,2
different forum,2,2
mpg system,2,2
total performance,2,2
only one aspect,2,2
surgeon,3,2
cheek,2,2
injuries,2,2
78k miles,2,2
78k,2,2
"58,000 miles",2,2
qx4,2,2
convenience,2,2
stl540,2,2
2001  volvo,2,2
premium sound,2,2
great experience,2,2
showroom floor,2,2
wrong kind,2,2
herself,2,2
pontiac 5's system,2,2
those bose system,2,2
pile.the mark levinson,2,2
doc's office,2,2
performance ladder,2,2
car's sound system,2,2
7 years,2,2
envelope,2,2
infiniti dealer,2,2
reliabilty,2,2
sensor,2,2
ipods,2,2
various needs,2,2
another matter,2,2
best metal tape quality,2,2
256k,3,2
premise,2,2
easy choice,2,2
pen,2,2
pad holder,2,2
cop,2,2
black socks,2,2
any drive,2,2
usb,2,2
harddrive,3,2
those prices,2,2
no purpose,2,2
navi system,2,2
garmin,2,2
car sound systems,2,2
whole different story.through,2,2
fiancee's next car,2,2
pacific ocean,2,2
regular tl,2,2
certainty,2,2
new turbo,2,2
both bmw,2,2
normal driving,2,2
toyota le head dolls,2,2
wintergreen air freshener,2,2
suction cup,2,2
world's first hydrogen-drive luxury performance automobile,2,2
regular product development process,2,2
garman,2,2
"6  ""  kia hyundai",2,2
usb port,2,2
h1,2,2
ordered car,2,2
aux jack,2,2
houston,2,2
new era,2,2
future  car,2,2
bmw's track record,2,2
58k,3,2
its inventor,2,2
it's time,2,2
price segment,2,2
no changes,2,2
us auto industry,2,2
f.o.r.d,2,2
bleeding,2,2
major changes,2,2
another discussion,2,2
one.i,2,2
new bmw hydrogen,2,2
selected users,2,2
2 cents,2,2
comparably equipped  bmw,2,2
higher rpms,2,2
lower rpms,2,2
low-end torque,2,2
infrastructure,2,2
notice,2,2
any rpm,2,2
more work,2,2
little effort,2,2
cost difference,2,2
no basis,2,2
all electric pollution free  car,2,2
electri honda  producers,2,2
devices,2,2
new physical laws,2,2
candidates,2,2
limited series,2,2
item,2,2
own thread,2,2
whatever vehicles,2,2
almost every manufacturer,2,2
leaders,2,2
bmw reliability,2,2
chrysler m,2,2
i35,3,2
wards,2,2
just enough sport,2,2
inexpensive price lincoln,2,2
6 speed manual tranny,2,2
sporty suspension,2,2
good acceleration,2,2
break-in,2,2
flash card,3,2
any opinion,2,2
cause,2,2
tq,2,2
2009 tl w/ sh-awd,2,2
two doors,2,2
first time buyer,2,2
inflation,2,2
pricepoint,2,2
crisp handling,2,2
relatively lighter weight,2,2
"""  kia hyundai sport  ""  kia hyundai  segment",2,2
different class,2,2
any high performance,2,2
original sport  sedan,2,2
gp,2,2
pontiac  gt,2,2
$6k,2,2
kia hyundai sportiness,2,2
ed thing,2,2
over $30k,2,2
it.as,2,2
overkill,2,2
edit,3,2
slew,2,2
recent post,2,2
more.i,2,2
leather option,2,2
super handling,2,2
hypothetical 2009 tl,2,2
remaining minimal sales,2,2
audi purchasers,2,2
legal opportunities,2,2
every day,2,2
sound systems,2,2
338i,5,2
and  volkswagen,2,2
entry level  sedan,2,2
new hampshire,3,2
shop vehicles,2,2
price and monthly payments,2,2
wrong wheels,2,2
2007 tl-s,2,2
/ bmw,2,2
porsche 911/cayman/boxster,2,2
hp ratio,2,2
skyline,2,2
many european  car,3,2
daytona,2,2
american auto makers,2,2
only a 3.0 l engine,2,2
only 300hp,2,2
eons,2,2
110%,2,2
excellent luxury  car,2,2
users,2,2
"""  kia hyundai 8  ""  kia hyundai",2,2
35 corner,2,2
chromium dioxide,2,2
shades,2,2
good amount,2,2
those little yellow  dodge p speed signs,2,2
suggestions?that,2,2
yellow signs,2,2
pennsylvania,2,2
hyundai excel,2,2
90mph,4,2
hotshot,3,2
events,2,2
metal f dodge e,2,2
screws,2,2
digging,2,2
durability,2,2
rush hour,2,2
cruise,3,2
ahh,2,2
no concept,2,2
extremely c dodge ped interior,2,2
last gen car,2,2
rwd setup,2,2
metal cassette,2,2
3 track events,2,2
silver  pontiac,2,2
speakers,2,2
actual  car,2,2
lap,2,2
tap,2,2
e9x models,2,2
classic look,2,2
much power,2,2
excess,2,2
what speeds,2,2
general motors corp,2,2
u.s. auto industry,2,2
tc,2,2
only a few options,2,2
great balance,2,2
poison,2,2
small size,2,2
center rear position,2,2
rear(two,2,2
more space,2,2
another option,2,2
quick overview,2,2
asq perceived nameplate quality,2,2
(q2,2,2
q2,2,2
93/12 pass/cargo space,2,2
cu.ft,2,2
series.you,2,2
driver's side,2,2
highest resale value,2,2
scion,2,2
install,2,2
dinan mods,2,2
matching,2,2
first customer,2,2
m series,2,2
any feedback,2,2
4.2l,2,2
draw,2,2
more attention,2,2
no panacea,2,2
luxo/performance arena,2,2
imho.i,2,2
lincoln ls,2,2
most vehicles,2,2
quality debate,2,2
us products,2,2
dislike,2,2
us industry,2,2
"first   ""  kia hyundai snob",2,2
kia hyundai protect,2,2
these jobs,2,2
higher end,2,2
speedo,2,2
no kidding,2,2
e90 325i,2,2
reliable transmission,2,2
better.(don't,2,2
no real flair,2,2
volvo 3 series,2,2
better version,2,2
bmw 1 series,2,2
leagues,2,2
5-7 years,2,2
gut,2,2
beer,2,2
other perks,2,2
trans,4,2
buick grand national,2,2
bmw 3 series type success,2,2
just one thing,2,2
nice enough vehicle,2,2
new 08' cts,2,2
future shopping l toyota,2,2
us companies,2,2
5% range,2,2
toyota  toyota s,2,2
ford f-series pick-ups,2,2
"kia hyundai moot  ""  kia hyundai",2,2
overall sales,2,2
any segment,2,2
universe,2,2
top guy,2,2
bose systems,2,2
40 gig hard drive,2,2
likely future maintenance/repair issues,2,2
kia hyundai nimble,2,2
kia hyundai   sedan,2,2
deference,2,2
unreliable car,2,2
spin,2,2
08 models,2,2
45 more horses,2,2
larger size,2,2
"70,000 units",2,2
coupe/convertible,2,2
few year,2,2
100k units,2,2
just a few short years,2,2
90 gig hard drive,2,2
lil' more attention,2,2
digital surround sound system,2,2
strength,2,2
dd,2,2
production models,2,2
relatively poor handling,2,2
top cts,2,2
true driver's car,2,2
skiing,2,2
just a tuned bose,2,2
digital surround sound,2,2
other ellps candidates,2,2
suspension parts,2,2
superior product,2,2
mrs,2,2
extended test drive,2,2
laps,2,2
tight turning radius,2,2
great suspension tuning,2,2
disadvantage,2,2
solid engineering and long-term refinement,2,2
shoot,2,2
5 and 7 series,2,2
japanese competitors,2,2
very little breathing room,2,2
4.9 seconds,2,2
sigma platform,2,2
sigma ii,2,2
"long, long time",2,2
builders,2,2
exchange,2,2
strategy,2,2
one reason,2,2
750il,3,2
3 and 5 series,2,2
target market,2,2
no mean feat,2,2
swivel,2,2
peanut butter,2,2
nerd,2,2
boonies,2,2
automatic mode,2,2
connecticut,2,2
non-covered annoyances,2,2
typically 'lexus,2,2
any leased vehicle,2,2
any company,2,2
~200 lbs,2,2
those models,2,2
525i,5,2
u.s. brand stick,2,2
base suspension,2,2
cayenne,2,2
speculation,2,2
mention,2,2
2005 audi  audi,2,2
pity's sake,2,2
oh,2,2
catera family line,2,2
shores,2,2
avid bmw fan,2,2
all the current cts,2,2
clone,2,2
sporty rwd  sedan,3,2
extra .3secs,2,2
individual options,2,2
swivel headlights,2,2
used vehicles,2,2
greatness,2,2
better  bmw,2,2
kia hyundai hmmm,2,2
stated 0.3 second difference,2,2
1.5g,2,2
other not-so-great factors,2,2
isolation chamber,2,2
gross exagerrations,2,2
chasis,2,2
it.2,2,2
last 5 years,2,2
jersey,2,2
dealer satisfaction,2,2
no subsantive reason,2,2
german luxury car,2,2
german automakers,2,2
other luxury  car,2,2
$5k premium,2,2
nice feature,2,2
business reason,2,2
non-covered repairs,2,2
driving character,2,2
performance tires,2,2
also ran sports sedan,2,2
its merits,2,2
many respected experts,2,2
first anti domestic guy,2,2
real driving,2,2
these bmw babies,2,2
any length,2,2
actual driving,2,2
padding,3,2
5/cts comparo,2,2
world class interior,2,2
rwd layout,2,2
old cadillac catera,2,2
entrylux,2,2
best eye,2,2
real exterior design,2,2
absurd nose,2,2
decent rwd sports sedan,2,2
general consensus,2,2
common vs. german  car,2,2
association,2,2
"no   ""  kia hyundai substantive  ""  kia hyundai  reason",2,2
2004 cts,2,2
2004 or newer have automatics,2,2
real driving enthusiast,2,2
view points,2,2
at least test,2,2
bilge water,2,2
auto rags,2,2
3rd pedal,2,2
good question,2,2
secret,2,2
pass,2,2
general statement,2,2
2002 530i 5-speed,2,2
its motives,2,2
fumes,2,2
anemic engine,2,2
bluebuydotcom,2,2
those pictures,2,2
even the paper specs,2,2
both cases,2,2
early models,2,2
no v6,2,2
first 3 yrs,2,2
ankles,2,2
any other rwd sports sedan,2,2
every review,2,2
less propensity,2,2
bmw products,2,2
no loss,2,2
car&#146;s suspension,2,2
car magazine,4,2
scribes,2,2
marketing bilge,2,2
haven&#146;t,2,2
dsg  audi,2,2
pure speed,2,2
pbest regards,2,2
regular midsize 4-door  sedan,2,2
infiniti prices,2,2
exterior things,2,2
volume,2,2
-lease,3,2
new car sales,3,2
headlamp washers,3,2
adaptive front lighting system,3,2
great difference,2,2
"""  kia hyundai true cost",3,2
used cts models,2,2
under $24k,2,2
one particular car,2,2
finacning period,2,2
60 months,2,2
biased opinion,2,2
real sports sedan,2,2
sloppy suspension,2,2
good things,2,2
ya pal,2,2
more house,2,2
inferior  car,2,2
ntohign,2,2
afs,3,2
ventilated front  seat,2,2
ala carte,2,2
awd units,2,2
big awd fan,2,2
quite the opposite,2,2
4 wheels,2,2
more grip,2,2
"4ws, dodge  dodge",2,2
most nimble car,2,2
"perhaps  ""  kia hyundai  a  volkswagen  cart namned lotus elise",2,2
$8k,2,2
lodging,2,2
multi,2,2
pandering auto journal toyota,2,2
front end dive,2,2
rwd sports sedan,2,2
3/ audi /is,2,2
compact german car,2,2
midsize german car,2,2
any revies,2,2
last gen  cadillac,2,2
gm mi chevrolet,2,2
its not a bad car,2,2
criticisms,2,2
lesabre,2,2
one article,2,2
hidden truth,2,2
idiot journal,2,2
gms management,2,2
lamest excuses,2,2
50/50 d toyota ribution,2,2
those criteria,2,2
large sedan,2,2
human,2,2
critic,2,2
nice bit,2,2
auto manufacturers,2,2
only vehicles,2,2
can&#146;t,2,2
ml,2,2
gx470,2,2
its platform,2,2
shuts,2,2
"whole   ""  kia hyundai",2,2
more expensive  car,2,2
"thousands  ""  kia hyundai  argument",2,2
all reviews,2,2
one reference article,2,2
media conspiracy,2,2
"""  kia hyundai softball",2,2
kia hyundai  reviewers,2,2
critics,3,2
good discussion,2,2
table,2,2
ferraris,2,2
front drive,2,2
"""  kia hyundai ring",2,2
better bargain,2,2
bad vehicles,2,2
common sense,2,2
millionare,2,2
4 to 5 year period,2,2
lexus dealer,2,2
several vehicles,2,2
base  audi,2,2
drivers car,2,2
as much (v6 awd,2,2
"101  ""  kia hyundai  wheelbase",2,2
tight tiny compact wagon,2,2
loaded  audi   audi,2,2
"""  kia hyundai plow  ""  kia hyundai",2,2
30k msrp,2,2
last cts,2,2
salesguy,2,2
kia hyundai  button,2,2
right side,2,2
around $40k,2,2
satellite,2,2
pontiac 5  dodge,4,2
audi's quatro,2,2
overweight s4,2,2
paved roads,2,2
50 year old woman,2,2
it's reputation,2,2
no reasons,2,2
un honda d,2,2
methods,2,2
cts.i,2,2
audi  entry level lux,2,2
audi's version,2,2
mazd audi  hatchback,2,2
nothing entry,2,2
$25 car,2,2
urethane steering wheel,2,2
no power seat controls,2,2
$4k worth,2,2
these parts,2,2
break dust,3,2
what type,2,2
lease deals,3,2
objective reviews,2,2
looks department,2,2
any product,2,2
audi /4,2,2
testing methods,2,2
most sound,2,2
experimentation standpoint,2,2
great amount,2,2
one component,2,2
other publishers,2,2
mystery,2,2
baltimore dealer,2,2
decent/good discount,2,2
used car market,2,2
exceptional car,2,2
cr's data,2,2
next vehicle,2,2
reliability/ toyota s scores,2,2
least bit,2,2
base version,2,2
interior ergonomics,2,2
gm  car,2,2
calculations,2,2
these entry level luxury  car,2,2
"107.5  ""  kia hyundai  wheelbase",2,2
"gs's 112.2  ""  kia hyundai",2,2
pretty surefire indication,2,2
fm,6,2
previous  pontiac 5 sedan,2,2
illusion,2,2
ummm,2,2
old lincoln,2,2
average owners,3,2
own experiences,2,2
more real toyota,2,2
cadillac dealer,2,2
gon,2,2
most inferior car,2,2
true sign,2,2
3600 lbs,2,2
commuter duty,2,2
numerous issues,2,2
1.5 years- $500 repair,2,2
kia hyundai lexus,2,2
baby enron,2,2
averages,2,2
gm/ford/chrysler,2,2
chavis10,2,2
inches,2,2
"27k mi) rough idling, tranny shift shock, emissions equipment repair",2,2
little annoying car,2,2
2007  car,2,2
best  toyota tions,2,2
average owner,2,2
own personal  car,2,2
one person experience,2,2
shopper,2,2
target prices,2,2
past results,2,2
gm bean-counters,2,2
two tl,2,2
excellent service,2,2
quality surveys,2,2
satisfaction,2,2
rwd counterparts,2,2
extra maintenance,2,2
"potentially, expensive repairs",2,2
freak snowstorm,2,2
-road,2,2
higher quality materials,2,2
