candidate,raw_count,message_reach
3-4+ different  car,2,2
single test drive,2,2
malfunction,2,2
these two  car,2,2
no amount,2,2
not a lexus,2,2
great chassis,2,2
350 hp chip,2,2
didn'the manufacturers,2,2
tuner chips,2,2
different brands,2,2
jsut,2,2
web,2,2
$30k limit,2,2
m/t,3,2
a/t,3,2
moderate budget,2,2
quickest  car,2,2
two kids,2,2
4  bmw,2,2
other thing,2,2
straightaways,2,2
kiddies,2,2
curves francis,2,2
another thread,2,2
its brain-dead navi,2,2
passport,3,2
controlled conditions,2,2
treadwear grade,2,2
all the ellps  car,2,2
limo,2,2
switchgear,2,2
tourque,2,2
tire howl,2,2
high way,2,2
mpg system,2,2
different forum,2,2
mb c280,2,2
/spyshotvid volkswagen,2,2
top engine,3,2
new design,2,2
both powertrains,2,2
quick search,2,2
3 sets,2,2
urban area,2,2
any opinions,2,2
any information,2,2
air bags,2,2
surgeon,3,2
only one aspect,2,2
total performance,2,2
performance ladder,2,2
front wheel drive platform,2,2
"saabs,= sucky",2,2
several occasions,2,2
well equiped  bmw,2,2
low cost,2,2
elise,2,2
pirelli,2,2
8 am,2,2
not me,2,2
new bimmer,2,2
option packages,2,2
those bose system,2,2
pontiac 5'system,2,2
herself,2,2
wrong kind,2,2
showroom floor,2,2
great experience,2,2
premium sound,2,2
great question,2,2
2001  volvo,2,2
cards,2,2
all season,2,2
bad luck,2,2
bmw museum,2,2
premise,2,2
256k,3,2
best metal tape quality,2,2
another matter,2,2
various needs,2,2
ipods,2,2
car'sound system,2,2
whole different story.through,2,2
car sound systems,2,2
doc's office,2,2
pile.the mark levinson,2,2
lexus suspension,2,2
previous faux pas,2,2
tie-breaker,2,2
midnight,2,2
sorry,2,2
wonderful choice,2,2
marque,2,2
sirius module,2,2
'07  pontiac,2,2
oddball,2,2
$35k car,2,2
no purpose,2,2
those prices,2,2
harddrive,3,2
usb,2,2
any drive,2,2
easy choice,2,2
compass,2,2
west coast,2,2
"60,000 miles",2,2
screamer,2,2
haven'test,2,2
cop,2,2
pad holder,2,2
pen,2,2
suction cup,2,2
wintergreen air freshener,2,2
toyota le head dolls,2,2
pacific ocean,2,2
fiancee's next car,2,2
garmin,2,2
navi system,2,2
1996 isuzu trooper,2,2
detraction,2,2
other buyers,2,2
it's time,2,2
bmw's track record,2,2
future  car,2,2
new era,2,2
houston,2,2
aux jack,2,2
ordered car,2,2
h1,2,2
usb port,2,2
garman,2,2
black socks,2,2
moment's hesitation,2,2
acura's  acura,2,2
air fare,2,2
330i zsp,2,2
okey dokey,2,2
not more performance,2,2
as much performance,2,2
airplanes,2,2
is.i,2,2
face brands,2,2
metallic,2,2
stand,2,2
cheap shot,2,2
cough,3,2
another discussion,2,2
major changes,2,2
bleeding,2,2
f.o.r.d,2,2
us auto industry,2,2
no changes,2,2
price segment,2,2
most dealers,2,2
xenon lights,2,2
xede,2,2
2011 model,2,2
stand alone option,2,2
its inventor,2,2
infrastructure,2,2
selected users,2,2
limited series,2,2
regular product development process,2,2
world's first hydrogen-drive luxury performance automobile,2,2
new bmw hydrogen,2,2
one.i,2,2
automotive world,2,2
bargain price,2,2
gorgeous car,2,2
manual transmission entry luxury sedan,2,2
impossible dream,2,2
paddle,2,2
final buying decision,2,2
candidates,2,2
new physical laws,2,2
devices,2,2
electri honda  producers,2,2
all electric pollution free  car,2,2
no basis,2,2
notice,2,2
other tuners,2,2
dinan performance add-ons,2,2
power gain,2,2
reflashed chip,2,2
no availability,2,2
custom,2,2
optional 6 speed manual tranny,2,2
bank vault,2,2
inexpensive price lincoln,2,2
just enough sport,2,2
i35,3,2
chrysler m,2,2
bmw reliability,2,2
leaders,2,2
recommendations,2,2
local lexus dealership,2,2
such conflicting information,2,2
another state,2,2
one 3 series manual coupe,2,2
xm radio,2,2
e.g. four doors,2,2
following configuration,2,2
bmw web,2,2
normal one,2,2
leather option,2,2
almost every manufacturer,2,2
whatever vehicles,2,2
own thread,2,2
item,2,2
pricepoint,2,2
inflation,2,2
first time buyer,2,2
two doors,2,2
sporty suspension,2,2
today's ellps market,2,2
bmw 330i,2,2
14 seconds,2,2
red line,2,2
$6k,2,2
gp,2,2
mercedes-benz  c,2,2
original sport  sedan,2,2
smart thing,2,2
07 tl,2,2
$10k number,2,2
consumption,2,2
plethora,2,2
10k number,2,2
no honda,2,2
automatic tranny,2,2
10k difference,2,2
cadillac dealership,2,2
sports package + premium package,2,2
urge,2,2
new grill,2,2
trek,2,2
standard  seat,2,2
more.i,2,2
recent post,2,2
slew,2,2
edit,3,2
overkill,2,2
it.as,2,2
over $30k,2,2
occasions,2,2
thrill,2,2
choice.i,2,2
driving life,2,2
all the goodies,2,2
small guy,2,2
pocketbook,2,2
not a car,2,2
great power,2,2
great bargain,2,2
local paper,2,2
interior plastics,2,2
wrong wheels,2,2
price and monthly payments,2,2
shop vehicles,2,2
new hampshire,3,2
entry level  sedan,2,2
and  volkswagen,2,2
338i,5,2
cap,2,2
typical bmw,2,2
shades,2,2
sound systems,2,2
every day,2,2
legal opportunities,2,2
users,2,2
excellent luxury  car,2,2
110%,2,2
eons,2,2
ed thing,2,2
pep,2,2
is500 a.k.a,2,2
future is350,2,2
sharpest steering,2,2
lexus engineers credit,2,2
mutually exclusive terms,2,2
stu toyota ornness,2,2
sl65,2,2
any consolation,2,2
mics,2,2
japanese brands,2,2
lexus engineers,3,2
no reference,2,2
r&t's definition,2,2
sports emphasis,2,2
hotshot,3,2
90mph,4,2
hyundai excel,2,2
pennsylvania,2,2
yellow signs,2,2
suggestions?that,2,2
those little yellow  dodge p speed signs,2,2
good amount,2,2
any luxury car,2,2
metal cassette,2,2
chromium dioxide,2,2
35 corner,2,2
no concept,2,2
ahh,2,2
cruise,3,2
rush hour,2,2
difficulty,2,2
japanese makes,2,2
r63,2,2
absolute requirement,2,2
small side,2,2
luxury  factor,2,2
artificial brake pedal,2,2
1/4 mile track,2,2
lap,2,2
actual  car,2,2
durability,2,2
digging,2,2
screws,2,2
metal f dodge e,2,2
events,2,2
speakers,2,2
silver  pontiac,2,2
3 track events,2,2
displacement,2,2
track's comparos,2,2
exact opposite,2,2
ranking,2,2
jdp,2,2
serious issues,2,2
ultra elites,2,2
any manufactor,2,2
its face,2,2
blow,2,2
over 1 grand,2,2
any incentive,2,2
blue tooth,2,2
few standard equipments,2,2
previous poster,2,2
tossability,2,2
rwd setup,2,2
last gen car,2,2
extremely c dodge ped interior,2,2
u.s. auto industry,2,2
general motors corp,2,2
what speeds,2,2
series.you,2,2
cu.ft,2,2
93/12 pass/cargo space,2,2
another option,2,2
more space,2,2
rear(two,2,2
center rear position,2,2
small size,2,2
poison,2,2
great balance,2,2
6 speed auto,2,2
bmw x3,2,2
acura rl,2,2
caravan,2,2
incentive,2,2
manufactures,2,2
home run,2,2
4000 worth,2,2
precision engineering,2,2
performance edge,2,2
much better deal,2,2
ya'll,2,2
"new modern lansing, michigan plant",2,2
outgoing cts,2,2
any given car,2,2
vvt,2,2
no kidding,2,2
only a few options,2,2
tc,2,2
scion,2,2
highest resale value,2,2
driver'side,2,2
excellent performance,2,2
upcoming cts,2,2
same deal,2,2
most vehicles,2,2
q2,2,2
(q2,2,2
asq perceived nameplate quality,2,2
quick overview,2,2
imho.i,2,2
luxo/performance arena,2,2
no panacea,2,2
more attention,2,2
draw,3,2
global assembly plant quality,2,2
j.d. power,2,2
toyota s rating,2,2
mercs,2,2
cheap plastic,2,2
toyota  hyundai,2,2
speedo,2,2
higher end,2,2
these jobs,2,2
sno toyota,2,2
first   snob  car,2,2
us industry,2,2
dislike,2,2
us products,2,2
quality debate,2,2
total picture,2,2
softer ride,2,2
rwd caddy,2,2
even the base model,2,2
new 08' cts,2,2
lincoln ls,2,2
buick grand national,2,2
trans,4,2
other perks,2,2
beer,2,2
gut,2,2
5-7 years,2,2
leagues,2,2
bmw 1 series,2,2
better version,2,2
volvo 3 series,2,2
not   fun,2,2
no real flair,2,2
reliable transmission,2,2
al,2,2
(sorry rockylee,2,2
moreso,2,2
bmw prices,2,2
board room,2,2
just a tuned bose,2,2
e90 325i,2,2
bose systems,2,2
top guy,2,2
universe,2,2
any segment,2,2
overall sales,2,2
ford f-series pick-ups,2,2
5% range,2,2
us companies,2,2
future shopping l toyota,2,2
90 gig hard drive,2,2
nice enough vehicle,2,2
just one thing,2,2
however cadillac,2,2
bmw 3 series type success,2,2
just a few short years,2,2
100k units,2,2
few year,2,2
coupe/convertible,2,2
"70,000 units",2,2
larger size,2,2
45 more horses,2,2
40 gig hard drive,2,2
digital surround sound,2,2
circle,2,2
infinity  pontiac,2,2
easy access,2,2
competiton,2,2
its first year,2,2
departure,2,2
headlight,2,2
skiing,2,2
true driver's car,2,2
isn'the top cts,2,2
relatively poor handling,2,2
production models,2,2
dd,2,2
strength,2,2
digital surround sound system,2,2
lil' more attention,2,2
bmw  ford,2,2
r&d,2,2
solid engineering and long-term refinement,2,2
disadvantage,2,2
great suspension tuning,2,2
tight turning radius,2,2
laps,2,2
extended test drive,2,2
mrs,2,2
same vehicle,2,2
95hp,2,2
"well, a suburb",2,2
extra 95hp,2,2
only porsche,2,2
only a 0.2 second difference,2,2
normal cc,2,2
new house,2,2
separate set,2,2
amg package,2,2
new cl550,2,2
second and third choices,2,2
s4 replacement,2,2
ellps thread,2,2
security,2,2
cell phones,2,2
other ellps candidates,2,2
target market,2,2
3 and 5 series,2,2
750il,3,2
exchange,2,2
builders,2,2
"long, long time",2,2
sigma ii,2,2
sigma platform,2,2
bigger vehicle,2,2
gotcha,2,2
slalom course,2,2
rft,2,2
4.9 seconds,2,2
very little breathing room,2,2
japanese competitors,2,2
5 and 7 series,2,2
525i,5,2
those models,2,2
~200 lbs,2,2
no mean feat,2,2
clone,2,2
superior product,2,2
suspension parts,2,2
fr chevrolet,2,2
driver training courses,2,2
all the current cts,2,2
avid bmw fan,2,2
shores,2,2
catera family line,2,2
oh,2,2
pity'sake,2,2
2005 audi,2,2
speculation,2,2
cayenne,2,2
base suspension,2,2
helmets,2,2
small performance sedan/hatch,2,2
too bad bmw,2,2
visit,2,2
no damage,2,2
best brakes,2,2
2009 model year,2,2
impact zone,2,2
u.s. brand stick,2,2
other not-so-great factors,2,2
1.5g,2,2
stated 0.3 second difference,2,2
better  bmw,2,2
greatness,2,2
extra .3secs,2,2
sporty rwd  sedan,3,2
jaws,2,2
red light,2,2
any sport,2,2
rollovers,2,2
crashes,2,2
awd bmw,3,2
all the  bmw,2,2
best compromise,2,2
decent rwd sports sedan,2,2
$5k premium,2,2
other luxury  car,2,2
german automakers,2,2
german luxury car,2,2
no subsantive reason,2,2
dealer satisfaction,2,2
jersey,2,2
last 5 years,2,2
impacts,2,2
crash zones,2,2
choice.regards,2,2
335xi coupe,2,2
new  bmw  coupe,2,2
radar detector,2,2
nirvana,2,2
padding,3,2
actual driving,2,2
any length,2,2
these bmw babies,2,2
chasis,2,2
gross exagerrations,2,2
isolation chamber,2,2
real driving,2,2
first anti domestic guy,2,2
many respected experts,2,2
its merits,2,2
also ran sports sedan,2,2
audi's4,2,2
2 seconds,2,2
big part,2,2
association,2,2
common vs. german  car,2,2
absurd nose,2,2
real exterior design,2,2
best eye,2,2
entrylux,2,2
old cadillac catera,2,2
rwd layout,2,2
cartoonish,2,2
world class interior,2,2
5/cts comparo,2,2
next month,2,2
winter car,2,2
"193,000 miles",2,2
alpine,2,2
bushings,2,2
its motives,2,2
2002 530i 5-speed,2,2
general statement,2,2
auto rags,2,2
bilge water,2,2
at least test,2,2
view points,2,2
real driving enthusiast,2,2
2004 cts,2,2
no   substantive  reason,2,2
those times,2,2
http://www.edmunds.com/insideline/do/drives,2,2
timing,2,2
tiger woods,2,2
car magazine,4,2
car&#146;suspension,2,2
no loss,2,2
no v6,2,2
early models,2,2
both cases,2,2
even the paper specs,2,2
those pictures,2,2
bluebuydotcom,2,2
anemic engine,2,2
fumes,2,2
these links,2,2
cf,2,2
lift,2,2
fuel efficiency,2,2
regular midsize 4-door  sedan,3,2
pbest regards,2,2
pass,2,2
secret,2,2
3rd pedal,2,2
pure speed,2,2
dsg  audi,2,2
haven&#146;t,2,2
marketing bilge,2,2
scribes,2,2
free tires,2,2
s14,3,2
injectors,2,2
cams,2,2
cayman s,2,2
c6  chevrolet,2,2
much more fun,2,2
s  model,2,2
gift,2,2
infiniti  pontiac 5 coupe,2,2
it.the cts,2,2
damn,2,2
real sports sedan,2,2
biased opinion,2,2
bmw products,2,2
less propensity,2,2
every review,2,2
any other rwd sports sedan,2,2
ankles,2,2
first 3 yrs,2,2
great difference,2,2
( bmw,2,2
previous generation  bmw,2,2
finacning period,2,2
one particular car,2,2
under $24k,2,2
used cts models,2,2
ntohign,2,2
criticisms,2,2
sloppy suspension,2,2
horror stories,2,2
lighter weight,2,2
v8 engines,2,2
new rotors,2,2
luxury options,2,2
weight d toyota ribution,2,2
chassis  toyota mics,2,2
lateral grip,2,2
midsize german car,2,2
compact german car,2,2
3/ audi /is,2,2
rwd sports sedan,2,2
front end dive,2,2
pandering auto journal toyota,2,2
60 months,2,2
stink,3,2
3600+ lbs,2,2
shelf,2,2
cousin's new  subaru,2,2
very much love/hate ergonomics,2,2
gm   quality,2,2
unobtainium,2,2
auction,2,2
e34,3,2
shift,2,2
s70,3,2
s500 coupes,2,2
all places,2,2
too much money,2,2
67   mercedes-benz,2,2
large sedan,2,2
those criteria,2,2
50/50 d toyota ribution,2,2
lamest excuses,2,2
gms management,2,2
idiot journal,2,2
its not a bad car,2,2
gm mi chevrolet,2,2
last gen  cadillac,2,2
any revies,2,2
new version,2,2
other candidates,2,2
5-speed mt,2,2
car pace,2,2
is300 sportcross,2,2
no manual,2,2
all reviews,2,2
thousands  argument,2,2
more expensive  car,2,2
shuts,2,2
nice bit,2,2
4 to 5 year period,2,2
millionare,2,2
multi,2,2
critic,2,2
human,2,2
flash,2,2
fools,2,2
better bargain,2,2
front drive,2,2
ferraris,2,2
table,2,2
good discussion,2,2
critics,3,2
softball  reviewers,2,2
media conspiracy,2,2
hidden truth,2,2
one article,2,2
lesabre,2,2
one reference article,2,2
one post,2,2
only automatics,2,2
entry-level luxury performance sedan,2,2
continued defense,2,2
quartz interior,2,2
sob right turn,2,2
30k msrp,2,2
loaded  audi,2,2
tight tiny compact wagon,2,2
101  wheelbase,2,2
as much (v6 awd,2,2
drivers car,2,2
cts owners,2,2
common sense,2,2
bad vehicles,2,2
those stat toyota ics,2,2
poise,2,2
those guys,2,2
me.u,2,2
release,2,2
lexus dealer,2,2
un honda d,2,2
no reasons,2,2
it's reputation,2,2
50 year old woman,2,2
right side,2,2
these parts,2,2
salesguy,2,2
last cts,2,2
nuts,2,2
car and driver's review,2,2
blue tl,2,2
abyss,2,2
decent ride,2,2
ancient-looking steering wheel,2,2
$4k worth,2,2
no power seat controls,2,2
urethane steering wheel,2,2
$25 car,2,2
nothing entry,2,2
mazd audi  hatchback,2,2
audi's version,2,2
audi  entry level lux,2,2
cts.i,2,2
base  audi,2,2
several vehicles,2,2
serious flaw,2,2
bmw  interior,2,2
bucket  seat,2,2
don'they,2,2
too c dodge ped,2,2
methods,2,2
other publishers,2,2
one component,2,2
great amount,2,2
experimentation standpoint,2,2
most sound,2,2
testing methods,2,2
audi /4,2,2
any product,2,2
looks department,2,2
objective reviews,2,2
lease deals,3,2
billboard,2,2
wives,2,2
edmonds,2,2
photographs,2,2
bell curve,2,2
graph,2,2
break dust,3,2
gm  car,2,2
interior ergonomics,2,2
base version,2,2
least bit,2,2
reliability/ toyota scores,2,2
next vehicle,2,2
cr's data,2,2
exceptional car,2,2
volvo  turbo,2,2
village,3,2
what the hell,2,2
all the fun,2,2
serious look,2,2
thicker sway bars,2,2
go-fast  parts,2,2
cadillac dealer,2,2
used car market,2,2
decent/good discount,2,2
baltimore dealer,2,2
mystery,2,2
illusion,2,2
calculations,2,2
averages,2,2
baby enron,2,2
what type,2,2
us market,2,2
cheap plastics,2,2
judgement,2,2
sporty  fwd sedan,2,2
286 hp,2,2
crx,2,2
different sizes,2,2
"27k mi) rough idling, tranny shift shock, emissions equipment repair",2,2
1.5 years- $500 repair,2,2
numerous issues,2,2
commuter duty,2,2
3600 lbs,2,2
true sign,2,2
most inferior car,2,2
someone cross-shopping bmw,2,2
gon,2,2
automotive journal,2,2
both industry,2,2
best luxury car interior,2,2
firm ride,2,2
its design,2,2
more real toyota,2,2
own experiences,2,2
average owners,3,2
target prices,2,2
shopper,2,2
one person experience,2,2
own personal  car,2,2
average owner,2,2
best  toyota tions,2,2
2007  car,2,2
intellichoice figures,2,2
little annoying car,2,2
tl-s - the base tl,2,2
sleep,2,2
substantial increase,2,2
any 3 series competitor,2,2
all the features,2,2
inches,2,2
crappy  car,2,2
gm/ford/chrysler,2,2
smartest buy,2,2
concepts,2,2
production v honda nts,2,2
gm bean-counters,2,2
past results,2,2
pontiac  interior,2,2
demise,2,2
absolute awe,2,2
every gadget and luxury item,2,2
every luxury item,2,2
high revs,2,2
2000  bmw,2,2
most expensive car,2,2
better options,2,2
wonderful  car,2,2
attachment,2,2
images,2,2
all ways,2,2
3300 lbs,2,2
diaper,2,2
point.fwiw,2,2
no matter the price,2,2
tri-star emblem,2,2
acura ary bmw performance,2,2
any ideas,2,2
price structure,2,2
no stickshift,2,2
ex toyota ed,2,2
original posting,2,2
reliable source,2,2
logic7,3,2
much reason,2,2
no more features,2,2
so much cutting edge technology,2,2
luxury manufacturer's badge,2,2
4-5k,2,2
base 5 series,2,2
premium model,2,2
fanny,2,2
lincoln  luxury,2,2
/aesthetic appearance,2,2
even the interior,2,2
fancy,2,2
come-on dude,2,2
drivetrains,4,2
car.you,2,2
pure sports  car,2,2
those issues,2,2
hairs,2,2
s430,2,2
quality issues,2,2
gamble,2,2
hp war,2,2
worms,2,2
higher msrp,2,2
european family sedan,2,2
x-type,2,2
kia sophia,2,2
different ball game,2,2
consumate entry level vehicle,2,2
ford 's $34k,2,2
hearts,2,2
compact car,2,2
loaded  nissan,2,2
$15k economy car,2,2
same company,2,2
different level,2,2
33k  bmw,2,2
88g,2,2
most bmw drivers,2,2
bluedotguy,2,2
car's performance,2,2
exceptional handling,2,2
straightline performance,2,2
geez people,2,2
good limit,2,2
gm supplier prog dodge,2,2
options l toyota,2,2
self,2,2
egads,2,2
upper tier,2,2
lenghty l toyota,2,2
several times,2,2
excellent car - bmw 330i,2,2
cliff,2,2
tl msrp,2,2
apples comparison,2,2
rush hour traffic,2,2
c-series,2,2
luxury neighborhood,2,2
no guts,2,2
less expensive more practical  car,2,2
driving involvement,2,2
todays traffic,2,2
stiffer suspension,2,2
270 hp,2,2
6 ellps,2,2
smart and bargain conscious shopper,2,2
hab,2,2
average person,2,2
superman,2,2
tame,2,2
much more powerful performance car,2,2
me.and,2,2
superior suspension,2,2
particular discussion,2,2
every american made vehicle,2,2
key word,2,2
employee discount,2,2
same argument,2,2
near-luxury manufacturer,2,2
luxury car manufacturer,3,2
more luxurious siblings,2,2
gee,2,2
heights,2,2
four or more people,2,2
its up,2,2
any one,2,2
mz6,2,2
2 kids,3,2
two adults,2,2
quite as nice tires,2,2
last few days,2,2
those kind,2,2
indianapolis,2,2
them.i'm,2,2
high speeds,2,2
fashion statement,2,2
(let'say stuff,2,2
whiplash,2,2
gms  gm employee discount,2,2
no domestics,2,2
$10k discount,2,2
no sulking,2,2
trip computer,2,2
active cruise control,2,2
average buyer,2,2
cts-v comparo,2,2
categories,2,2
cybersol,2,2
flavor,2,2
nearly 40 years,2,2
leadership,2,2
gills,2,2
dark side,2,2
boredom,2,2
15 mph,2,2
philosophy,2,2
high dollar  item,2,2
added expense,2,2
wr,2,2
desk,2,2
nationwide factory incentives,2,2
no   supped up  car,2,2
30-45k,2,2
all aspects,2,2
me.that,2,2
view.regards,2,2
same l toyota,2,2
better rounded package,2,2
no argument,3,2
amen,2,2
hat,2,2
its an old chassis,2,2
finance,2,2
today's car,2,2
aspirational vehicle,2,2
manual and sport package,2,2
personal choice,2,2
bmw lovers,2,2
what other  car,2,2
outdo,2,2
auto transmission equipped ellps,2,2
chart,2,2
toyota mically superior sport sedan,2,2
equal quality,2,2
crapper,2,2
jag reliability,2,2
reliability nightmare,2,2
not the saab,2,2
discussion l toyota ed,2,2
pinch,2,2
not a  bmw,2,2
25-35k,2,2
r 220hp + luxury nameplate,2,2
recollection,2,2
torque peak,2,2
vaunted e46  bmw,2,2
new tt,2,2
another model,2,2
"$40,000+ audi tt",2,2
new  volkswagen,2,2
7 seconds,2,2
bmw  price,2,2
outstanding sport/luxury  sedan,2,2
rwd handling,2,2
upscale cabin appointments,2,2
solid straight-line performance,2,2
#1. a bare-bones  bmw,2,2
the-pants,2,2
significant gap,2,2
still light years,2,2
lincoln  ford,2,2
opponent,2,2
few others posters,3,2
readers,2,2
17  wheel,2,2
#1 choice,2,2
awesome car,2,2
2 different classes,2,2
$39k bmw,2,2
it.and,2,2
another word,2,2
any brand,2,2
6.5 seconds,2,2
attack,2,2
4000 rpm,2,2
$23k acura,2,2
determining factor,2,2
past 4 years,2,2
38k  bmw,2,2
not the  bmw,2,2
combined leg room,2,2
4 person sedan,2,2
thier suv,2,2
"surprisingly, combined leg room",2,2
front head room,2,2
front and rear shoulder room,2,2
every interior dimension,2,2
auto world,2,2
rotor,2,2
long drive,2,2
hard ford,2,2
cts-v,2,2
many owners,2,2
narrow range,2,2
more 5 series clone,2,2
seat fun car,2,2
total lack,2,2
heavy and numb steering,2,2
chatty-rough engine,2,2
car's banal power delivery,2,2
sensation,2,2
90 degrees,2,2
current honda,2,2
pump,2,2
same person,2,2
even the  pontiac,2,2
two teenage kids,2,2
not everything,2,2
e28,3,2
very nice looking car,2,2
marked improvement,2,2
gray plastic,2,2
giggles,2,2
grins,2,2
another time,2,2
feces scale,3,2
such crappy  car,2,2
one midsize example,2,2
about the same size,3,2
both the bmw,2,2
louis,2,2
clear defining line,2,2
mercedes-benz   amg,2,2
act,2,2
build,2,2
much headroom,2,2
good sign,2,2
cult,2,2
bad ergonomics,2,2
lousy manual,2,2
wot,3,2
good resale,2,2
s63,2,2
m7,3,2
average  bmw  buyer,2,2
$44-45k,2,2
vinyl interior,2,2
tl and  volvo,2,2
quiet interior,2,2
2004 v70,2,2
fake stuff,4,2
real metal,2,2
car makers,2,2
asap,2,2
inferior material,2,2
only other ellps,2,2
metallic trim,2,2
maple wood,2,2
15 minute test drive,2,2
good work,2,2
competes,2,2
pontiac 5 and acura tl,2,2
faster better performing car,2,2
entry-level luxury car,2,2
two different things,2,2
c4s,11,2
4/5 stars,2,2
5 weeks,2,2
hard plastics,2,2
other sites,2,2
autoblog,2,2
rolls,2,2
gs350rwd,2,2
lexus dealerships,2,2
plastic coating,2,2
rings,2,2
u.s. market,2,2
1992-93 gmc typhoon,2,2
1991 gmc syclone,2,2
solid entry,2,2
icon,2,2
dan,2,2
stranger,2,2
almost  acura,2,2
bmw/mb/audi dealers,2,2
family sedan buyers,2,2
bmw buyers' priorities,2,2
four  car,2,2
volkswagen s,2,2
f dodge es,2,2
engine  problem,2,2
build and material quality,3,2
screaming bargain,2,2
only mazda,2,2
un toyota ue style,2,2
whole post,2,2
disc brakes,2,2
whole other story,2,2
"its cavernous, gaping wound",2,2
just... not my thing,2,2
ceiling,2,2
beverly hills,2,2
electricals,2,2
roadsters,2,2
l part,2,2
backroads,2,2
great time,2,2
hoops,2,2
manual class,3,2
any caddy,2,2
great option,2,2
start button,2,2
ette,2,2
influence,2,2
most bmw 3 series buyers,2,2
both worlds,2,2
sundays,2,2
previous owners,2,2
http://www,2,2
debates,2,2
fool,2,2
constant drumbeat,2,2
disaster,2,2
daily driving,2,2
clip,2,2
sway bars,2,2
nice things,2,2
especially shoppers,2,2
30 secs,2,2
ary,2,2
year end,2,2
best performer,2,2
its a bmw,2,2
regular joe/jane type,2,2
performance king,2,2
today's auto market,2,2
euro delivery discussion,2,2
$39k car,2,2
hauss,2,2
used one,2,2
average ellps,2,2
porsche's interior,2,2
different category,2,2
more p,2,2
next gen  bmw,2,2
bimmer fans,2,2
"lexus, infiniti, audi, mb, acura models",2,2
"c, saab",2,2
es350s,2,2
social status,2,2
performance capability,2,2
just another rwd car,2,2
jd power surveys,2,2
easy car,2,2
g and 3 series,2,2
not because its the best ellps,2,2
8:26 back,2,2
22 secs,2,2
hot rod nov issue,2,2
redneck,2,2
objective rational reason,2,2
morons,2,2
any stance,2,2
any emperical evidence,2,2
rx350,2,2
average sale price,2,2
cave,2,2
these claims,2,2
any evidence,2,2
55 mph,2,2
track day,2,2
all those  car,2,2
propeller,2,2
most  bmw,2,2
fastest time,2,2
first few miles,2,2
occassions,2,2
battery pack,2,2
functions,2,2
07' cts,2,2
certain brands,2,2
errands,2,2
any tl iteration,2,2
great brakes,2,2
apology,2,2
white diamond,2,2
thunder grey,2,2
even some japanese  car,2,2
crappy barcalounger leather,2,2
whose standard leatherette,2,2
staff,2,2
q- mile,2,2
other tests,2,2
even motor trend,2,2
higher cost-to-own rating,2,2
sirius radio,2,2
premium pack,2,2
no manual transmission option,2,2
economies,2,2
former honda s2000,2,2
opposite ends,2,2
big exhaust pipes,2,2
5.0l v8,2,2
no   battery pack,2,2
future  parade,2,2
current time,2,2
cts-v talking hands,2,2
subjectivity,2,2
exactly the same thing,2,2
30-40%,2,2
avis,2,2
enough  buick,2,2
blind immigrants,2,2
poor machines,2,2
stitching details,2,2
non issue,2,2
thicker anti-roll bars,2,2
mess,2,2
honda  si,2,2
relatively common options,2,2
notorius,2,2
5-year 100k,2,2
gm discount,2,2
what percentage,2,2
instinct,2,2
couple laps,2,2
nuburing,2,2
what race,2,2
great interior,2,2
blatantly cheap leather,2,2
any luxury models,2,2
fenders,2,2
leather coming standard,2,2
not people,2,2
more ellps,2,2
55k iss,2,2
80k es350s,2,2
gm leather quality,2,2
so many folks,2,2
4-rings,3,2
ludacris imho,2,2
worthy luxury car alternative,2,2
same level   performance,2,2
similar car,2,2
bmw seat leather,2,2
german manfacturers,2,2
good  seat,2,2
kind of a thing,2,2
euro-firm,2,2
cheap leather,2,2
helm,2,2
teh,2,2
features.i,2,2
vip,2,2
"ls,  audi",2,2
ditto audi,2,2
everyday occurrence,2,2
seat leather,2,2
v honda tions,2,2
better pricing,2,2
far better interior,2,2
track numbers,2,2
slightly better handling,2,2
every time,2,2
400k copies,2,2
any one model,2,2
boxter,3,2
black,2,2
brief moment,2,2
desirability,2,2
he'still,2,2
any credibility,2,2
designer label suit,2,2
2007 volvo,2,2
1995 nissan  5-speed,2,2
at least the   performance  class,2,2
performance difference,2,2
$23k,2,2
3 or more other  car,2,2
non-bmw models,2,2
lexus or acura models,2,2
long term tests,4,2
any references,2,2
pontiac 5 pricing,2,2
interesting viewpoint,2,2
1.5 mile stretch,2,2
fun  chevrolet ly,2,2
monthterm,2,2
dodge  bank lease alease payment,2,2
39 months,2,2
just a basic  bmw,2,2
reality bites,2,2
four options,2,2
4  sedan,2,2
3 series pricing,2,2
current class,2,2
media,2,2
pontiac 5's ride,2,2
driving impressions,2,2
only the green people,2,2
absorb,2,2
quite a while,2,2
same enjoyment,2,2
luxury segment,2,2
3 year true cost,2,2
tough nut,2,2
insane deal,2,2
only $1800 more so sub 38k pricing,2,2
07  bmw  sedan,2,2
330s,2,2
standard bmw suspension,2,2
ride/sport compromise,2,2
330s  toyota,2,2
recent automobile mag long term,2,2
bmw board,2,2
used e46,2,2
its drive,2,2
car's feel,2,2
main concern,2,2
nav.system,2,2
too.i,2,2
(sic,2,2
moolah,2,2
bmw's handling,2,2
fundamental basis,2,2
primary reason,2,2
all the reliability  problem,2,2
drive/handling,4,2
no real backing,2,2
mercedes-benz  rules,2,2
few notches,2,2
bmw panache,2,2
bahn,2,2
"bmw's,   mercedes-benz",2,2
